Customer ID,recency,frequency,monetary,R_score,F_score,M_score,segment,cancellation_rate,purchase_orders,cancelled_orders,true_champion
15340,196,1,105.5,1,1,1,Lost,0.0,1,0,False
15341,84,1,382.2,2,1,2,Lost,0.5,1,1,False
15346,60,2,343.7,3,3,2,Loyal,0.3333333333333333,2,1,False
15347,1,4,1162.0,5,4,4,Champions,0.3333333333333333,4,2,False
15350,8,2,547.6,5,3,3,Loyal,0.0,2,0,False
15351,4,4,1770.23,5,4,4,Champions,0.42857142857142855,4,3,False
15352,183,1,111.15,1,1,1,Lost,0.0,1,0,False
15353,2,6,2336.0,5,5,5,Champions,0.14285714285714285,6,1,True
15356,3,4,664.66,5,4,3,Champions,0.0,4,0,True
15358,0,22,8703.210000000001,5,5,5,Champions,0.21428571428571427,22,6,False
15359,297,8,181.35,1,5,1,At Risk,0.1111111111111111,8,1,False
15361,161,3,270.15000000000003,2,3,2,At Risk,0.0,3,0,False
15362,83,2,613.08,2,3,3,At Risk,0.0,2,0,False
15363,7,2,678.11,5,3,3,Loyal,0.0,2,0,False
15365,38,6,2242.81,3,5,5,Loyal,0.0,6,0,False
15366,44,5,1786.57,3,4,4,Loyal,0.0,5,0,False
15367,53,7,3203.74,3,5,5,Loyal,0.125,7,1,False
15368,29,1,275.8,4,1,2,Potential,0.0,1,0,False
15369,127,11,6251.26,2,5,5,At Risk,0.08333333333333333,11,1,False
15370,45,1,1352.96,3,1,4,Potential,0.0,1,0,False
15371,297,1,59.400000000000006,1,1,1,Lost,0.0,1,0,False
15372,85,7,4009.66,2,5,5,At Risk,0.2222222222222222,7,2,False
15373,6,6,1002.9300000000001,5,5,4,Champions,0.0,6,0,True
15374,259,1,139.32,1,1,1,Lost,0.0,1,0,False
15375,325,1,60.959999999999994,1,1,1,Lost,0.0,1,0,False
15377,17,4,1211.75,4,4,4,Champions,0.2,4,1,False
15378,97,2,246.5,2,3,1,At Risk,0.0,2,0,False
15379,35,1,1174.55,4,1,4,Potential,0.0,1,0,False
15380,0,7,1788.8,5,5,4,Champions,0.125,7,1,True
15381,58,3,1293.72,3,3,4,Loyal,0.25,3,1,False
15382,9,6,7777.84,5,5,5,Champions,0.5,6,6,False
15384,16,2,1385.38,4,3,4,Loyal,0.3333333333333333,2,1,False
15385,27,2,625.2,4,3,3,Loyal,0.0,2,0,False
15387,127,1,468.65,2,1,2,Lost,0.0,1,0,False
15389,35,4,2233.8,4,4,5,Champions,0.0,4,0,True
15390,31,2,1216.66,4,3,4,Loyal,0.0,2,0,False
15391,219,1,289.87,1,1,2,Lost,0.5,1,1,False
15392,9,3,1376.0900000000001,5,3,4,Loyal,0.0,3,0,False
15393,202,3,659.48,1,3,3,At Risk,0.0,3,0,False
15394,30,7,3103.26,4,5,5,Champions,0.2222222222222222,7,2,False
15396,218,1,508.20000000000005,1,1,3,Lost,0.0,1,0,False
15400,55,3,586.1,3,3,3,Loyal,0.0,3,0,False
15401,87,2,216.95000000000002,2,3,1,At Risk,0.0,2,0,False
15402,22,4,1203.77,4,4,4,Champions,0.2,4,1,False
15403,126,2,170.88,2,3,1,At Risk,0.0,2,0,False
15404,10,1,257.06,5,1,2,Potential,0.0,1,0,False
15405,211,1,310.74,1,1,2,Lost,0.0,1,0,False
15406,88,2,465.15999999999997,2,3,2,At Risk,0.0,2,0,False
15409,356,1,131.25,1,1,1,Lost,0.5,1,1,False
15410,203,2,1234.88,1,3,4,At Risk,0.0,2,0,False
15413,326,5,6798.72,1,4,5,At Risk,0.0,5,0,False
15416,113,3,588.5,2,3,3,At Risk,0.25,3,1,False
15418,60,2,449.42,3,3,2,Loyal,0.0,2,0,False
15420,69,6,743.0,3,5,3,Loyal,0.0,6,0,False
15421,20,6,2854.98,4,5,5,Champions,0.0,6,0,True
15422,14,5,1522.27,5,4,4,Champions,0.16666666666666666,5,1,True
15423,216,2,223.39,1,3,1,At Risk,0.3333333333333333,2,1,False
15424,98,1,214.44,2,1,1,Lost,0.0,1,0,False
15425,35,4,1941.1200000000001,4,4,4,Champions,0.0,4,0,True
15426,4,5,1134.85,5,4,4,Champions,0.16666666666666666,5,1,True
15428,22,3,668.97,4,3,3,Loyal,0.0,3,0,False
15430,102,2,954.75,2,3,3,At Risk,0.3333333333333333,2,1,False
15431,137,1,153.24,2,1,1,Lost,0.0,1,0,False
15432,176,1,149.57,1,1,1,Lost,0.6666666666666666,1,2,False
15434,9,6,1525.5800000000002,5,5,4,Champions,0.14285714285714285,6,1,True
15437,275,1,193.29000000000002,1,1,1,Lost,0.0,1,0,False
15439,39,4,1269.05,3,4,4,Loyal,0.0,4,0,False
15441,31,3,1254.21,4,3,4,Loyal,0.0,3,0,False
15443,109,7,1900.64,2,5,4,At Risk,0.125,7,1,False
15445,225,1,171.0,1,1,1,Lost,0.0,1,0,False
15446,11,3,396.75,5,3,2,Loyal,0.25,3,1,False
15447,162,4,337.71000000000004,2,4,2,At Risk,0.2,4,1,False
15448,309,1,294.17,1,1,2,Lost,0.0,1,0,False
15451,69,2,226.86,3,3,1,Loyal,0.0,2,0,False
15452,25,3,1256.63,4,3,4,Loyal,0.0,3,0,False
15454,253,1,124.79,1,1,1,Lost,0.0,1,0,False
15455,232,1,38.25,1,1,1,Lost,0.0,1,0,False
15456,38,7,1656.93,3,5,4,Loyal,0.0,7,0,False
15458,37,1,208.79999999999998,3,1,1,Potential,0.0,1,0,False
15459,52,2,202.82999999999998,3,3,1,Loyal,0.0,2,0,False
15461,95,2,429.7,2,3,2,At Risk,0.3333333333333333,2,1,False
15462,80,1,502.45,2,1,3,Lost,0.0,1,0,False
15465,4,15,5281.53,5,5,5,Champions,0.0625,15,1,True
15466,24,3,1225.93,4,3,4,Loyal,0.0,3,0,False
15468,27,1,962.97,4,1,3,Potential,0.5,1,1,False
15469,73,1,335.7,2,1,2,Lost,0.5,1,1,False
15470,210,1,63.419999999999995,1,1,1,Lost,0.0,1,0,False
15471,15,2,837.53,4,3,3,Loyal,0.0,2,0,False
15473,79,1,274.8,2,1,2,Lost,0.0,1,0,False
15474,230,1,150.35,1,1,1,Lost,0.0,1,0,False
15476,15,4,2209.98,4,4,5,Champions,0.2,4,1,False
15477,284,1,368.4,1,1,2,Lost,0.0,1,0,False
15478,210,1,541.06,1,1,3,Lost,0.0,1,0,False
15479,368,1,147.4,1,1,1,Lost,0.0,1,0,False
15480,104,2,2686.75,2,3,5,At Risk,0.0,2,0,False
15481,36,1,1993.34,3,1,4,Potential,0.0,1,0,False
15482,21,7,3537.6,4,5,5,Champions,0.0,7,0,True
15483,20,6,585.42,4,5,3,Champions,0.0,6,0,True
15484,175,2,1061.69,2,3,4,At Risk,0.0,2,0,False
15485,8,5,3186.01,5,4,5,Champions,0.16666666666666666,5,1,True
15486,162,1,102.0,2,1,1,Lost,0.0,1,0,False
15487,314,1,231.32,1,1,1,Lost,0.0,1,0,False
15488,91,4,340.6,2,4,2,At Risk,0.0,4,0,False
15489,35,5,1285.3300000000002,4,4,4,Champions,0.375,5,3,False
15490,65,1,210.85,3,1,1,Potential,0.5,1,1,False
15493,24,4,2159.78,4,4,5,Champions,0.0,4,0,True
15494,113,3,2422.02,2,3,5,At Risk,0.25,3,1,False
15495,14,1,246.5,5,1,1,Potential,0.0,1,0,False
15496,266,1,146.14000000000001,1,1,1,Lost,0.0,1,0,False
15497,17,7,7395.19,4,5,5,Champions,0.125,7,1,True
15498,1,19,12633.18,5,5,5,Champions,0.17391304347826086,19,4,True
15499,358,1,158.65,1,1,1,Lost,0.0,1,0,False
15501,39,2,399.95,3,3,2,Loyal,0.0,2,0,False
15502,3,5,3548.34,5,4,5,Champions,0.5,5,5,False
15503,361,1,116.26,1,1,1,Lost,0.0,1,0,False
15504,155,3,338.62,2,3,2,At Risk,0.25,3,1,False
15506,16,3,1058.25,4,3,4,Loyal,0.0,3,0,False
15509,15,1,152.41,4,1,1,Potential,0.0,1,0,False
15512,25,2,210.58,4,3,1,Loyal,0.0,2,0,False
15513,0,18,12992.33,5,5,5,Champions,0.14285714285714285,18,3,True
15514,14,7,2364.56,5,5,5,Champions,0.0,7,0,True
15515,22,1,171.81,4,1,1,Potential,0.0,1,0,False
15518,14,7,2268.44,5,5,5,Champions,0.3,7,3,False
15519,18,2,344.61,4,3,2,Loyal,0.0,2,0,False
15521,35,8,4087.44,4,5,5,Champions,0.2727272727272727,8,3,False
15523,23,15,16847.18,4,5,5,Champions,0.11764705882352941,15,2,True
15524,241,1,151.4,1,1,1,Lost,0.0,1,0,False
15525,8,2,430.78,5,3,2,Loyal,0.0,2,0,False
15527,29,15,3125.51,4,5,5,Champions,0.2857142857142857,15,6,False
15529,1,2,1116.72,5,3,4,Loyal,0.0,2,0,False
15530,147,1,311.37,2,1,2,Lost,0.0,1,0,False
15532,11,6,2162.37,5,5,5,Champions,0.0,6,0,True
15534,360,1,162.25,1,1,1,Lost,0.0,1,0,False
15535,39,2,541.47,3,3,3,Loyal,0.5,2,2,False
15536,44,1,259.09,3,1,2,Potential,0.0,1,0,False
15538,172,6,3358.3999999999996,2,5,5,At Risk,0.45454545454545453,6,5,False
15540,10,1,247.38,5,1,1,Potential,0.0,1,0,False
15542,147,3,855.71,2,3,3,At Risk,0.25,3,1,False
15543,94,1,114.4,2,1,1,Lost,0.0,1,0,False
15544,7,12,4615.72,5,5,5,Champions,0.25,12,4,False
15545,6,1,135.32999999999998,5,1,1,Potential,0.0,1,0,False
15546,241,2,1079.1000000000001,1,3,4,At Risk,0.3333333333333333,2,1,False
15547,11,12,5092.05,5,5,5,Champions,0.14285714285714285,12,2,True
15548,230,1,158.09,1,1,1,Lost,0.0,1,0,False
15549,56,5,652.7,3,4,3,Loyal,0.0,5,0,False
15550,13,8,1635.42,5,5,4,Champions,0.2,8,2,False
15551,29,6,1243.75,4,5,4,Champions,0.25,6,2,False
15552,258,1,162.4,1,1,1,Lost,0.0,1,0,False
15555,0,22,7260.69,5,5,5,Champions,0.21428571428571427,22,6,False
15558,274,1,202.68,1,1,1,Lost,0.5,1,1,False
15559,203,1,1109.4,1,1,4,Lost,0.0,1,0,False
15560,32,2,153.52,4,3,1,Loyal,0.0,2,0,False
15561,18,4,1133.8,4,4,4,Champions,0.0,4,0,True
15562,59,2,536.88,3,3,3,Loyal,0.0,2,0,False
15563,149,3,1459.02,2,3,4,At Risk,0.25,3,1,False
15564,98,2,70.74000000000001,2,3,1,At Risk,0.0,2,0,False
15566,27,2,227.87,4,3,1,Loyal,0.0,2,0,False
15569,25,5,2207.74,4,4,5,Champions,0.0,5,0,True
15570,4,14,5105.32,5,5,5,Champions,0.06666666666666667,14,1,True
15571,21,10,3241.92,4,5,5,Champions,0.0,10,0,True
15572,15,3,1431.78,4,3,4,Loyal,0.0,3,0,False
15573,253,3,597.23,1,3,3,At Risk,0.0,3,0,False
15574,7,3,774.84,5,3,3,Loyal,0.25,3,1,False
15575,254,1,30.1,1,1,1,Lost,0.0,1,0,False
15577,358,2,137.15,1,3,1,At Risk,0.0,2,0,False
15579,18,3,923.03,4,3,3,Loyal,0.4,3,2,False
15580,11,8,1375.39,5,5,4,Champions,0.42857142857142855,8,6,False
15581,1,25,4060.07,5,5,5,Champions,0.10714285714285714,25,3,True
15583,11,1,95.96,5,1,1,Potential,0.0,1,0,False
15584,34,2,547.34,4,3,3,Loyal,0.0,2,0,False
15586,227,3,1139.1,1,3,4,At Risk,0.25,3,1,False
15587,27,3,608.4000000000001,4,3,3,Loyal,0.0,3,0,False
15588,312,1,579.6,1,1,3,Lost,0.0,1,0,False
15590,17,5,1496.6,4,4,4,Champions,0.0,5,0,True
15591,217,3,217.9,1,3,1,At Risk,0.0,3,0,False
15595,122,1,357.6,2,1,2,Lost,0.0,1,0,False
15596,0,5,1723.45,5,4,4,Champions,0.375,5,3,False
15597,210,1,238.8,1,1,1,Lost,0.0,1,0,False
15598,62,1,307.34,3,1,2,Potential,0.0,1,0,False
15599,80,1,488.32,2,1,2,Lost,0.0,1,0,False
15600,63,4,1199.31,3,4,4,Loyal,0.2,4,1,False
15601,7,17,8183.56,5,5,5,Champions,0.10526315789473684,17,2,True
15602,3,8,1932.64,5,5,4,Champions,0.2727272727272727,8,3,False
15603,283,1,40.0,1,1,1,Lost,0.5,1,1,False
15605,8,5,738.57,5,4,3,Champions,0.16666666666666666,5,1,True
15606,25,8,2310.83,4,5,5,Champions,0.0,8,0,True
15607,178,8,1604.21,1,5,4,At Risk,0.3333333333333333,8,4,False
15608,50,1,692.3,3,1,3,Potential,0.0,1,0,False
15611,18,13,1405.83,4,5,4,Champions,0.23529411764705882,13,4,False
15613,245,1,433.71999999999997,1,1,2,Lost,0.0,1,0,False
15614,72,4,3147.36,2,4,5,At Risk,0.42857142857142855,4,3,False
15615,25,24,10974.23,4,5,5,Champions,0.1111111111111111,24,3,True
15616,73,1,317.11,2,1,2,Lost,0.0,1,0,False
15617,31,3,828.5500000000001,4,3,3,Loyal,0.0,3,0,False
15620,44,1,389.18,3,1,2,Potential,0.5,1,1,False
15622,62,8,4143.05,3,5,5,Loyal,0.42857142857142855,8,6,False
15623,28,7,2136.02,4,5,4,Champions,0.0,7,0,True
15625,11,5,1702.1399999999999,5,4,4,Champions,0.16666666666666666,5,1,True
15626,56,1,391.72,3,1,2,Potential,0.5,1,1,False
15627,92,2,566.9,2,3,3,At Risk,0.0,2,0,False
15628,1,9,2782.02,5,5,5,Champions,0.25,9,3,False
15629,85,4,2240.9,2,4,5,At Risk,0.0,4,0,False
15630,279,1,295.05,1,1,2,Lost,0.0,1,0,False
15631,277,1,596.67,1,1,3,Lost,0.0,1,0,False
15633,144,13,4335.96,2,5,5,At Risk,0.2777777777777778,13,5,False
15634,18,1,311.1,4,1,2,Potential,0.0,1,0,False
15635,30,1,100.35,4,1,1,Potential,0.0,1,0,False
15636,72,2,719.82,2,3,3,At Risk,0.0,2,0,False
15637,48,4,574.23,3,4,3,Loyal,0.0,4,0,False
15638,13,6,2265.2,5,5,5,Champions,0.25,6,2,False
15639,86,2,639.76,2,3,3,At Risk,0.5,2,2,False
15640,7,15,11377.12,5,5,5,Champions,0.16666666666666666,15,3,True
15641,31,8,3458.35,4,5,5,Champions,0.0,8,0,True
15642,364,1,105.78000000000002,1,1,1,Lost,0.0,1,0,False
15645,49,2,443.16,3,3,2,Loyal,0.3333333333333333,2,1,False
15646,7,3,526.97,5,3,3,Loyal,0.0,3,0,False
15647,50,1,169.0,3,1,1,Potential,0.0,1,0,False
15649,2,3,1354.35,5,3,4,Loyal,0.0,3,0,False
15650,156,2,553.88,2,3,3,At Risk,0.3333333333333333,2,1,False
15651,55,2,612.76,3,3,3,Loyal,0.0,2,0,False
15652,22,4,1068.2,4,4,4,Champions,0.2,4,1,False
15658,7,4,1399.3700000000001,5,4,4,Champions,0.3333333333333333,4,2,False
15659,21,2,226.04,4,3,1,Loyal,0.0,2,0,False
15660,0,7,1212.13,5,5,4,Champions,0.0,7,0,True
15661,14,6,906.15,5,5,3,Champions,0.0,6,0,True
15662,296,2,283.73,1,3,2,At Risk,0.0,2,0,False
15664,84,3,845.1,2,3,3,At Risk,0.4,3,2,False
15665,46,3,1764.86,3,3,4,Loyal,0.0,3,0,False
15666,107,2,632.9399999999999,2,3,3,At Risk,0.0,2,0,False
15670,191,1,152.15,1,1,1,Lost,0.5,1,1,False
15672,360,1,45.300000000000004,1,1,1,Lost,0.0,1,0,False
15673,86,5,3478.09,2,4,5,At Risk,0.16666666666666666,5,1,False
15674,52,8,4501.63,3,5,5,Loyal,0.2,8,2,False
15675,39,1,218.35,3,1,1,Potential,0.0,1,0,False
15677,56,2,648.4,3,3,3,Loyal,0.0,2,0,False
15678,30,2,1473.24,4,3,4,Loyal,0.0,2,0,False
15680,1,8,3173.9,5,5,5,Champions,0.2,8,2,False
15681,14,9,1563.54,5,5,4,Champions,0.1,9,1,True
15682,234,2,318.24,1,3,2,At Risk,0.3333333333333333,2,1,False
15683,108,1,330.79,2,1,2,Lost,0.0,1,0,False
15684,182,3,173.95,1,3,1,At Risk,0.5,3,3,False
15685,85,1,55.980000000000004,2,1,1,Lost,0.0,1,0,False
15686,55,1,90.0,3,1,1,Potential,0.0,1,0,False
15688,53,1,190.57,3,1,1,Potential,0.0,1,0,False
15689,252,1,266.93,1,1,2,Lost,0.0,1,0,False
15691,29,3,434.5,4,3,2,Loyal,0.25,3,1,False
15693,294,1,37.5,1,1,1,Lost,0.0,1,0,False
15694,0,12,4331.41,5,5,5,Champions,0.25,12,4,False
15695,232,2,721.06,1,3,3,At Risk,0.0,2,0,False
15696,58,5,1170.1100000000001,3,4,4,Loyal,0.4444444444444444,5,4,False
15697,324,1,246.75,1,1,1,Lost,0.0,1,0,False
15698,259,1,46.2,1,1,1,Lost,0.0,1,0,False
15702,111,2,140.39000000000001,2,3,1,At Risk,0.0,2,0,False
15704,137,2,1441.04,2,3,4,At Risk,0.5,2,2,False
15708,4,3,969.19,5,3,3,Loyal,0.4,3,2,False
15709,224,1,194.6,1,1,1,Lost,0.0,1,0,False
15710,52,1,898.87,3,1,3,Potential,0.0,1,0,False
15711,191,2,420.25,1,3,2,At Risk,0.0,2,0,False
15712,14,7,2400.05,5,5,5,Champions,0.125,7,1,True
15713,1,3,654.09,5,3,3,Loyal,0.25,3,1,False
15714,88,3,453.93,2,3,2,At Risk,0.0,3,0,False
15715,190,5,658.02,1,4,3,At Risk,0.0,5,0,False
15716,4,8,1911.03,5,5,4,Champions,0.0,8,0,True
15717,56,4,456.70000000000005,3,4,2,Loyal,0.0,4,0,False
15718,175,1,293.79,2,1,2,Lost,0.0,1,0,False
15719,16,18,5165.9,4,5,5,Champions,0.28,18,7,False
15720,185,1,140.49,1,1,1,Lost,0.0,1,0,False
15722,80,6,3022.79,2,5,5,At Risk,0.3333333333333333,6,3,False
15723,46,3,740.0,3,3,3,Loyal,0.0,3,0,False
15724,35,1,92.6,4,1,1,Potential,0.5,1,1,False
15726,25,1,321.91,4,1,2,Potential,0.0,1,0,False
15727,22,8,4212.65,4,5,5,Champions,0.0,8,0,True
15728,14,2,544.6,5,3,3,Loyal,0.0,2,0,False
15729,35,2,107.55000000000001,4,3,1,Loyal,0.3333333333333333,2,1,False
15730,16,2,605.7,4,3,3,Loyal,0.3333333333333333,2,1,False
15731,188,1,125.3,1,1,1,Lost,0.0,1,0,False
15732,7,9,1387.95,5,5,4,Champions,0.18181818181818182,9,2,True
15734,71,2,923.85,2,3,3,At Risk,0.0,2,0,False
15735,56,1,327.68,3,1,2,Potential,0.0,1,0,False
15736,70,2,1767.12,2,3,4,At Risk,0.3333333333333333,2,1,False
15738,7,26,8560.550000000001,5,5,5,Champions,0.07142857142857142,26,2,True
15741,93,2,208.62,2,3,1,At Risk,0.0,2,0,False
15742,254,1,156.87,1,1,1,Lost,0.0,1,0,False
15747,10,6,1553.17,5,5,4,Champions,0.14285714285714285,6,1,True
15748,84,2,465.45000000000005,2,3,2,At Risk,0.0,2,0,False
15750,1,12,4330.461,5,5,5,Champions,0.3333333333333333,12,6,False
15751,95,11,1380.44,2,5,4,At Risk,0.21428571428571427,11,3,False
15752,7,3,1557.96,5,3,4,Loyal,0.0,3,0,False
15754,128,6,2579.04,2,5,5,At Risk,0.25,6,2,False
15755,14,11,3628.87,5,5,5,Champions,0.08333333333333333,11,1,True
15757,21,4,2225.94,4,4,5,Champions,0.0,4,0,True
15759,146,4,577.8900000000001,2,4,3,At Risk,0.42857142857142855,4,3,False
15761,77,1,143.05,2,1,1,Lost,0.0,1,0,False
15764,69,2,1223.1100000000001,3,3,4,Loyal,0.5,2,2,False
15765,301,1,370.63,1,1,2,Lost,0.0,1,0,False
15766,91,2,516.0,2,3,3,At Risk,0.3333333333333333,2,1,False
15768,111,31,14687.06,2,5,5,At Risk,0.03125,31,1,False
15769,6,21,32451.6,5,5,5,Champions,0.0,21,0,True
15770,247,1,321.45,1,1,2,Lost,0.0,1,0,False
15771,239,3,1006.54,1,3,4,At Risk,0.0,3,0,False
15772,53,1,280.88,3,1,2,Potential,0.0,1,0,False
15773,44,1,138.84,3,1,1,Potential,0.0,1,0,False
15774,53,5,1016.29,3,4,4,Loyal,0.16666666666666666,5,1,False
15775,266,1,45.6,1,1,1,Lost,0.0,1,0,False
15777,31,3,715.5,4,3,3,Loyal,0.25,3,1,False
15778,66,1,307.95,3,1,2,Potential,0.0,1,0,False
15779,98,2,124.08000000000001,2,3,1,At Risk,0.0,2,0,False
15782,65,1,1399.36,3,1,4,Potential,0.5,1,1,False
15784,102,2,848.3299999999999,2,3,3,At Risk,0.0,2,0,False
15785,14,11,3640.96,5,5,5,Champions,0.3888888888888889,11,7,False
15786,52,2,3582.62,3,3,5,Loyal,0.5,2,2,False
15788,143,1,221.82999999999998,2,1,1,Lost,0.5,1,1,False
15789,66,5,1610.71,3,4,4,Loyal,0.16666666666666666,5,1,False
15791,164,3,1995.65,2,3,4,At Risk,0.5,3,3,False
15792,34,2,933.84,4,3,3,Loyal,0.0,2,0,False
15793,13,5,1433.96,5,4,4,Champions,0.0,5,0,True
15794,371,2,777.0,1,3,3,At Risk,0.0,2,0,False
15795,65,7,1369.8600000000001,3,5,4,Loyal,0.0,7,0,False
15796,9,9,2463.02,5,5,5,Champions,0.25,9,3,False
15797,216,2,613.6800000000001,1,3,3,At Risk,0.0,2,0,False
15798,127,3,1535.37,2,3,4,At Risk,0.0,3,0,False
15799,53,1,537.1999999999999,3,1,3,Potential,0.0,1,0,False
15800,88,5,530.18,2,4,3,At Risk,0.0,5,0,False
15803,80,3,1513.84,2,3,4,At Risk,0.0,3,0,False
15805,20,13,4660.75,4,5,5,Champions,0.35,13,7,False
15807,43,2,913.62,3,3,3,Loyal,0.3333333333333333,2,1,False
15808,4,18,14482.03,5,5,5,Champions,0.1,18,2,True
15809,94,2,758.67,2,3,3,At Risk,0.3333333333333333,2,1,False
15810,21,4,1607.06,4,4,4,Champions,0.3333333333333333,4,2,False
15811,0,2,1463.78,5,3,4,Loyal,0.0,2,0,False
15812,70,7,3400.33,2,5,5,At Risk,0.125,7,1,False
15814,28,2,689.11,4,3,3,Loyal,0.0,2,0,False
15816,177,2,144.14999999999998,1,3,1,At Risk,0.3333333333333333,2,1,False
15817,55,3,2766.4,3,3,5,Loyal,0.0,3,0,False
15818,223,1,340.5,1,1,2,Lost,0.0,1,0,False
15819,66,6,2029.34,3,5,4,Loyal,0.14285714285714285,6,1,False
15822,128,4,954.59,2,4,3,At Risk,0.3333333333333333,4,2,False
15823,7,3,3882.17,5,3,5,Loyal,0.4,3,2,False
15824,88,2,890.94,2,3,3,At Risk,0.0,2,0,False
15826,203,1,943.97,1,1,3,Lost,0.5,1,1,False
15827,7,16,1957.98,5,5,4,Champions,0.3333333333333333,16,8,False
15828,10,1,1108.82,5,1,4,Potential,0.0,1,0,False
15833,372,1,80.4,1,1,1,Lost,0.0,1,0,False
15834,11,3,1539.24,5,3,4,Loyal,0.25,3,1,False
15837,120,1,385.03000000000003,2,1,2,Lost,0.0,1,0,False
15838,2,16,40519.92,5,5,5,Champions,0.15789473684210525,16,3,True
15841,21,5,1518.35,4,4,4,Champions,0.16666666666666666,5,1,True
15842,28,2,548.8,4,3,3,Loyal,0.3333333333333333,2,1,False
15845,171,3,714.51,2,3,3,At Risk,0.25,3,1,False
15846,20,1,107.01,4,1,1,Potential,0.0,1,0,False
15847,63,3,433.3,3,3,2,Loyal,0.0,3,0,False
15848,256,1,137.99,1,1,1,Lost,0.0,1,0,False
15850,11,4,771.87,5,4,3,Champions,0.0,4,0,True
15851,161,1,109.73,2,1,1,Lost,0.0,1,0,False
15852,161,1,96.55,2,1,1,Lost,0.0,1,0,False
15854,11,9,2609.16,5,5,5,Champions,0.0,9,0,True
15855,111,1,340.48,2,1,2,Lost,0.0,1,0,False
15856,0,26,17703.63,5,5,5,Champions,0.07142857142857142,26,2,True
15857,65,1,273.48,3,1,2,Potential,0.0,1,0,False
15858,2,9,2508.77,5,5,5,Champions,0.18181818181818182,9,2,True
15859,67,1,438.46,3,1,2,Potential,0.0,1,0,False
15860,3,10,1496.3,5,5,4,Champions,0.0,10,0,True
15861,91,4,1213.98,2,4,4,At Risk,0.3333333333333333,4,2,False
15862,8,10,2028.49,5,5,4,Champions,0.0,10,0,True
15863,252,3,286.26,1,3,2,At Risk,0.0,3,0,False
15864,16,1,244.44000000000003,4,1,1,Potential,0.0,1,0,False
15865,48,2,1346.29,3,3,4,Loyal,0.0,2,0,False
15867,4,17,5177.92,5,5,5,Champions,0.15,17,3,True
15868,218,1,94.53,1,1,1,Lost,0.0,1,0,False
15869,261,1,171.47,1,1,1,Lost,0.0,1,0,False
15870,31,3,506.02,4,3,3,Loyal,0.0,3,0,False
15871,72,1,33.099999999999994,2,1,1,Lost,0.0,1,0,False
15872,13,2,413.0,5,3,2,Loyal,0.0,2,0,False
15873,134,4,313.91999999999996,2,4,2,At Risk,0.2,4,1,False
15874,22,14,6878.88,4,5,5,Champions,0.125,14,2,True
15875,281,1,108.52,1,1,1,Lost,0.0,1,0,False
15876,44,2,1449.1399999999999,3,3,4,Loyal,0.0,2,0,False
15878,196,2,330.77,1,3,2,At Risk,0.0,2,0,False
15879,39,4,1137.8,3,4,4,Loyal,0.0,4,0,False
15880,4,1,329.03000000000003,5,1,2,Potential,0.5,1,1,False
15882,3,6,977.34,5,5,3,Champions,0.25,6,2,False
15884,67,2,244.60000000000002,3,3,1,Loyal,0.0,2,0,False
15885,18,12,1572.47,4,5,4,Champions,0.29411764705882354,12,5,False
15886,51,3,871.78,3,3,3,Loyal,0.0,3,0,False
15887,41,3,1027.15,3,3,4,Loyal,0.0,3,0,False
15888,35,2,260.85,4,3,2,Loyal,0.0,2,0,False
15889,4,7,1274.95,5,5,4,Champions,0.125,7,1,True
15890,29,5,535.65,4,4,3,Champions,0.0,5,0,True
15892,304,1,128.2,1,1,1,Lost,0.0,1,0,False
15893,116,1,305.28000000000003,2,1,2,Lost,0.0,1,0,False
15894,4,1,150.79000000000002,5,1,1,Potential,0.0,1,0,False
15898,2,22,4125.51,5,5,5,Champions,0.12,22,3,True
15899,3,1,56.25,5,1,1,Potential,0.0,1,0,False
15900,48,3,549.29,3,3,3,Loyal,0.25,3,1,False
15901,86,3,318.14,2,3,2,At Risk,0.4,3,2,False
15902,15,1,145.01,4,1,1,Potential,0.0,1,0,False
15903,13,5,3813.0800000000004,5,4,5,Champions,0.2857142857142857,5,2,False
15905,178,1,114.69,1,1,1,Lost,0.0,1,0,False
15906,9,3,962.5,5,3,3,Loyal,0.25,3,1,False
15908,125,2,758.62,2,3,3,At Risk,0.0,2,0,False
15910,35,7,1432.29,4,5,4,Champions,0.0,7,0,True
15911,258,8,1683.79,1,5,4,At Risk,0.1111111111111111,8,1,False
15912,71,7,810.08,2,5,3,At Risk,0.0,7,0,False
15913,169,1,6.300000000000001,2,1,1,Lost,0.0,1,0,False
15914,13,2,205.99,5,3,1,Loyal,0.0,2,0,False
15915,36,1,364.24,3,1,2,Potential,0.0,1,0,False
15916,1,7,1874.83,5,5,4,Champions,0.3,7,3,False
15917,241,4,407.07,1,4,2,At Risk,0.0,4,0,False
15918,266,1,248.65,1,1,1,Lost,0.0,1,0,False
15919,3,1,214.07999999999998,5,1,1,Potential,0.0,1,0,False
15920,59,5,401.64,3,4,2,Loyal,0.0,5,0,False
15921,31,3,442.58,4,3,2,Loyal,0.0,3,0,False
15922,8,1,369.5,5,1,2,Potential,0.5,1,1,False
15923,7,1,127.08,5,1,1,Potential,0.0,1,0,False
15924,366,1,102.82,1,1,1,Lost,0.0,1,0,False
15926,177,1,134.44,1,1,1,Lost,0.0,1,0,False
15927,282,1,106.54,1,1,1,Lost,0.0,1,0,False
15928,291,1,293.53,1,1,2,Lost,0.0,1,0,False
